qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
R=29.C#LINE/L1-outcast	chr_004	84.105	1403	184	26	1958	3347	27735143	27736519	0.0	1321.0
R=29.C#LINE/L1-outcast	chr_004	84.7	1366	153	23	957	2303	30731308	30729980	0.0	1314.0
R=29.C#LINE/L1-outcast	chr_004	85.793	1267	144	18	1926	3185	2961085	2962322	0.0	1312.0
R=29.C#LINE/L1-outcast	chr_004	97.063	749	18	1	2603	3347	30939786	30939038	0.0	1260.0
R=29.C#LINE/L1-outcast	chr_004	96.354	768	23	2	1083	1846	20066790	20067556	0.0	1258.0
R=29.C#LINE/L1-outcast	chr_004	82.463	1494	204	22	1768	3257	27699864	27701303	0.0	1256.0
R=29.C#LINE/L1-outcast	chr_004	95.871	775	32	0	1	775	10208299	10207525	0.0	1254.0
R=29.C#LINE/L1-outcast	chr_004	83.063	1417	181	38	959	2357	898061	899436	0.0	1232.0
R=29.C#LINE/L1-outcast	chr_004	83.346	1273	160	25	1	1272	3419877	3418656	0.0	1129.0
R=29.C#LINE/L1-outcast	chr_004	84.08	1206	148	24	945	2131	16359666	16360846	0.0	1123.0
R=29.C#LINE/L1-outcast	chr_004	97.115	624	17	1	1168	1790	19839239	19838616	0.0	1051.0
R=29.C#LINE/L1-outcast	chr_004	97.858	607	13	0	1	607	672143	672749	0.0	1050.0
R=29.C#LINE/L1-outcast	chr_004	96.624	622	16	2	1797	2413	19065568	19066189	0.0	1027.0
R=29.C#LINE/L1-outcast	chr_004	87.371	871	99	3	2481	3346	2703785	2702921	0.0	990.0
R=29.C#LINE/L1-outcast	chr_004	86.816	895	103	11	1	892	16358780	16359662	0.0	985.0
R=29.C#LINE/L1-outcast	chr_004	89.764	762	71	4	2464	3221	11690681	11691439	0.0	970.0
R=29.C#LINE/L1-outcast	chr_004	84.052	997	122	16	164	1150	21105068	21104099	0.0	926.0
R=29.C#LINE/L1-outcast	chr_004	84.458	978	111	17	2373	3347	31020935	31019996	0.0	926.0
R=29.C#LINE/L1-outcast	chr_004	86.599	791	102	3	1	790	31421923	31422710	0.0	870.0
R=29.C#LINE/L1-outcast	chr_004	88.714	700	79	0	1	700	30742754	30742055	0.0	856.0
R=29.C#LINE/L1-outcast	chr_004	84.831	857	120	5	172	1025	2960236	2961085	0.0	854.0
R=29.C#LINE/L1-outcast	chr_004	86.745	762	99	1	2585	3344	30871964	30871203	0.0	848.0
R=29.C#LINE/L1-outcast	chr_004	82.849	997	114	24	1755	2736	6524349	6525303	0.0	841.0
R=29.C#LINE/L1-outcast	chr_004	84.598	870	101	17	12	879	30732138	30731300	0.0	833.0
R=29.C#LINE/L1-outcast	chr_004	96.632	475	16	0	2872	3346	10592643	10593117	0.0	791.0
R=29.C#LINE/L1-outcast	chr_004	87.692	650	74	6	1048	1695	30741868	30741223	0.0	752.0
R=29.C#LINE/L1-outcast	chr_004	95.585	453	17	3	3	452	17299587	17300039	0.0	723.0
R=29.C#LINE/L1-outcast	chr_004	98.03	406	8	0	1964	2369	13560547	13560142	0.0	706.0
R=29.C#LINE/L1-outcast	chr_004	97.324	411	11	0	2936	3346	13560141	13559731	0.0	699.0
R=29.C#LINE/L1-outcast	chr_004	81.018	943	111	31	2415	3347	6268525	6267641	0.0	688.0
R=29.C#LINE/L1-outcast	chr_004	96.962	395	11	1	1	394	19840117	19839723	0.0	662.0
R=29.C#LINE/L1-outcast	chr_004	92.441	463	27	5	2260	2722	17322871	17323325	0.0	654.0
R=29.C#LINE/L1-outcast	chr_004	87.269	542	66	3	1	541	2704529	2703990	1.79e-174	616.0
R=29.C#LINE/L1-outcast	chr_004	88.732	497	56	0	2851	3347	5928705	5928209	8.340000000000001e-173	610.0
R=29.C#LINE/L1-outcast	chr_004	94.906	373	17	2	569	941	19839627	19839257	1.8200000000000002e-164	582.0
R=29.C#LINE/L1-outcast	chr_004	86.693	511	49	9	1	498	14327924	14328428	1.84e-154	549.0
R=29.C#LINE/L1-outcast	chr_004	86.531	490	52	5	2852	3341	16331565	16332040	2.4e-148	529.0
R=29.C#LINE/L1-outcast	chr_004	85.413	521	49	14	2827	3344	21083983	21083487	1.87e-144	516.0
R=29.C#LINE/L1-outcast	chr_004	85.313	463	58	7	492	945	14328826	14329287	1.48e-130	470.0
R=29.C#LINE/L1-outcast	chr_004	89.067	375	40	1	2973	3347	1528160	1528533	6.87e-129	464.0
R=29.C#LINE/L1-outcast	chr_004	84.504	484	55	11	2829	3312	6526325	6526788	8.889999999999999e-128	460.0
R=29.C#LINE/L1-outcast	chr_004	97.59	249	6	0	1	249	19828926	19828678	9.02e-118	427.0
R=29.C#LINE/L1-outcast	chr_004	82.178	505	69	15	2169	2671	7215347	7215832	7.02e-114	414.0
R=29.C#LINE/L1-outcast	chr_004	84.08	402	60	2	484	883	31021381	31020982	5.5e-105	385.0
R=29.C#LINE/L1-outcast	chr_004	80.46	522	74	20	1981	2492	14693153	14692650	1.19e-101	374.0
R=29.C#LINE/L1-outcast	chr_004	85.269	353	47	1	2805	3152	12702963	12703315	9.27e-98	361.0
R=29.C#LINE/L1-outcast	chr_004	84.848	363	42	8	1085	1439	2743472	2743829	1.55e-95	353.0
R=29.C#LINE/L1-outcast	chr_004	89.209	278	27	2	1	277	10597869	10597594	9.339999999999999e-93	344.0
R=29.C#LINE/L1-outcast	chr_004	100.0	173	0	0	1	173	12580789	12580617	1.57e-85	320.0
R=29.C#LINE/L1-outcast	chr_004	83.626	342	43	4	2939	3268	2744958	2745298	3.4099999999999996e-82	309.0
R=29.C#LINE/L1-outcast	chr_004	85.906	298	24	4	3054	3333	13760260	13760557	5.7e-80	302.0
R=29.C#LINE/L1-outcast	chr_004	85.517	290	40	2	648	935	17552905	17552616	5.7e-80	302.0
R=29.C#LINE/L1-outcast	chr_004	85.971	278	33	6	3069	3345	899436	899708	3.43e-77	292.0
R=29.C#LINE/L1-outcast	chr_004	92.386	197	15	0	2981	3177	17304204	17304400	7.43e-74	281.0
R=29.C#LINE/L1-outcast	chr_004	95.954	173	7	0	3175	3347	19822288	19822116	7.43e-74	281.0
R=29.C#LINE/L1-outcast	chr_004	95.954	173	7	0	3175	3347	19838607	19838435	7.43e-74	281.0
R=29.C#LINE/L1-outcast	chr_004	94.382	178	5	2	2	175	3221750	3221574	5.7800000000000005e-70	268.0
R=29.C#LINE/L1-outcast	chr_004	89.352	216	16	3	1329	1544	3418659	3418451	7.479999999999999e-69	265.0
R=29.C#LINE/L1-outcast	chr_004	94.706	170	7	1	3179	3346	18886162	18886331	2.69e-68	263.0
R=29.C#LINE/L1-outcast	chr_004	98.63	146	2	0	3202	3347	9305692	9305547	3.48e-67	259.0
R=29.C#LINE/L1-outcast	chr_004	88.293	205	24	0	3141	3345	10121071	10121275	2.71e-63	246.0
R=29.C#LINE/L1-outcast	chr_004	98.54	137	1	1	3212	3347	676392	676528	1.26e-61	241.0
R=29.C#LINE/L1-outcast	chr_004	88.776	196	11	3	1	189	19588389	19588580	2.73e-58	230.0
R=29.C#LINE/L1-outcast	chr_004	98.425	127	2	0	3050	3176	10540737	10540863	1.2700000000000002e-56	224.0
R=29.C#LINE/L1-outcast	chr_004	94.355	124	7	0	2340	2463	11414344	11414467	1.29e-46	191.0
R=29.C#LINE/L1-outcast	chr_004	86.413	184	9	4	3163	3346	31082245	31082078	1.6699999999999998e-45	187.0
R=29.C#LINE/L1-outcast	chr_004	88.742	151	14	2	684	832	6523820	6523969	7.75e-44	182.0
R=29.C#LINE/L1-outcast	chr_004	93.162	117	8	0	1303	1419	31155561	31155445	4.66e-41	172.0
R=29.C#LINE/L1-outcast	chr_004	97.826	92	2	0	3256	3347	7144557	7144648	3.6300000000000003e-37	159.0
R=29.C#LINE/L1-outcast	chr_004	93.333	105	6	1	3183	3287	20698999	20698896	1.6900000000000002e-35	154.0
R=29.C#LINE/L1-outcast	chr_004	97.647	85	2	0	109	193	1040842	1040926	2.83e-33	147.0
R=29.C#LINE/L1-outcast	chr_004	92.222	90	7	0	3245	3334	30030947	30030858	1.02e-27	128.0
R=29.C#LINE/L1-outcast	chr_004	94.118	68	2	1	3267	3332	17323518	17323585	6.21e-20	102.0
R=29.C#LINE/L1-outcast	chr_005	96.731	2784	86	2	1	2780	18566533	18563751	0.0	4632.0
R=29.C#LINE/L1-outcast	chr_005	97.722	1756	34	2	1593	3344	20363623	20365376	0.0	3018.0
R=29.C#LINE/L1-outcast	chr_005	97.0	1800	40	3	1467	3257	16394845	16396639	0.0	3014.0
R=29.C#LINE/L1-outcast	chr_005	89.153	2397	240	14	1	2384	2742847	2745236	0.0	2968.0
R=29.C#LINE/L1-outcast	chr_005	88.801	2277	231	16	613	2876	4097817	4095552	0.0	2771.0
R=29.C#LINE/L1-outcast	chr_005	86.904	2329	256	26	1	2306	16591977	16589675	0.0	2566.0
R=29.C#LINE/L1-outcast	chr_005	90.194	1958	150	15	262	2212	13486686	13484764	0.0	2514.0
R=29.C#LINE/L1-outcast	chr_005	95.113	1596	48	3	1088	2675	10823037	10821464	0.0	2488.0
R=29.C#LINE/L1-outcast	chr_005	95.703	1373	49	7	1829	3192	21489143	21487772	0.0	2200.0
R=29.C#LINE/L1-outcast	chr_005	96.12	1263	45	2	1	1259	10188503	10187241	0.0	2058.0
R=29.C#LINE/L1-outcast	chr_005	84.608	2001	245	27	813	2802	6538321	6536373	0.0	1930.0
R=29.C#LINE/L1-outcast	chr_005	94.66	1236	62	1	1641	2872	11225574	11226809	0.0	1914.0
R=29.C#LINE/L1-outcast	chr_005	96.413	1115	40	0	1	1115	581880	580766	0.0	1838.0
R=29.C#LINE/L1-outcast	chr_005	86.203	1667	202	13	33	1683	21031127	21032781	0.0	1779.0
R=29.C#LINE/L1-outcast	chr_005	84.809	1672	193	32	1490	3144	24973767	24975394	0.0	1626.0
R=29.C#LINE/L1-outcast	chr_005	96.949	885	27	0	1	885	26319123	26318239	0.0	1485.0
R=29.C#LINE/L1-outcast	chr_005	84.301	1567	192	31	1	1549	12428977	12427447	0.0	1482.0
R=29.C#LINE/L1-outcast	chr_005	96.705	880	17	3	2472	3347	15911156	15912027	0.0	1456.0
R=29.C#LINE/L1-outcast	chr_005	97.452	785	18	2	2	786	16393060	16393842	0.0	1338.0
R=29.C#LINE/L1-outcast	chr_005	84.025	1421	188	21	1937	3344	21887678	21889072	0.0	1330.0
R=29.C#LINE/L1-outcast	chr_005	83.413	1471	201	26	1	1454	10586256	10584812	0.0	1325.0
R=29.C#LINE/L1-outcast	chr_005	97.406	771	20	0	2	772	20362307	20363077	0.0	1314.0
R=29.C#LINE/L1-outcast	chr_005	96.895	773	19	2	2577	3345	26318240	26317469	0.0	1291.0
R=29.C#LINE/L1-outcast	chr_005	95.509	757	33	1	2	758	21489904	21489149	0.0	1208.0
R=29.C#LINE/L1-outcast	chr_005	90.751	865	64	6	1220	2078	16554314	16553460	0.0	1140.0
R=29.C#LINE/L1-outcast	chr_005	90.352	881	59	13	1337	2213	13468505	13467647	0.0	1133.0
R=29.C#LINE/L1-outcast	chr_005	87.525	994	99	17	1	986	18322151	18323127	0.0	1125.0
R=29.C#LINE/L1-outcast	chr_005	88.617	817	82	7	1	815	20354599	20355406	0.0	983.0
R=29.C#LINE/L1-outcast	chr_005	88.129	834	87	6	1	833	19508370	19509192	0.0	981.0
R=29.C#LINE/L1-outcast	chr_005	86.795	886	105	6	2346	3221	21032808	21033691	0.0	979.0
R=29.C#LINE/L1-outcast	chr_005	89.589	778	59	11	2582	3347	20961945	20962712	0.0	970.0
R=29.C#LINE/L1-outcast	chr_005	87.485	815	100	2	2	816	6539636	6538824	0.0	939.0
R=29.C#LINE/L1-outcast	chr_005	85.765	850	109	9	1783	2626	10584690	10583847	0.0	889.0
R=29.C#LINE/L1-outcast	chr_005	88.652	705	77	3	2608	3311	5021072	5020370	0.0	857.0
R=29.C#LINE/L1-outcast	chr_005	87.11	706	82	4	2585	3283	4153297	4154000	0.0	793.0
R=29.C#LINE/L1-outcast	chr_005	85.545	761	91	8	2501	3259	4202321	4201578	0.0	780.0
R=29.C#LINE/L1-outcast	chr_005	85.013	754	100	11	145	891	12437929	12437182	0.0	754.0
R=29.C#LINE/L1-outcast	chr_005	85.013	754	100	11	145	891	16196835	16196088	0.0	754.0
R=29.C#LINE/L1-outcast	chr_005	97.847	418	9	0	2925	3342	18241868	18241451	0.0	725.0
R=29.C#LINE/L1-outcast	chr_005	97.585	414	10	0	2934	3347	26863537	26863950	0.0	710.0
R=29.C#LINE/L1-outcast	chr_005	97.933	387	8	0	3	389	19606094	19606480	0.0	671.0
R=29.C#LINE/L1-outcast	chr_005	89.85	532	35	5	1	532	4098328	4097816	0.0	665.0
R=29.C#LINE/L1-outcast	chr_005	94.836	426	21	1	2921	3346	10821465	10821041	0.0	665.0
R=29.C#LINE/L1-outcast	chr_005	90.726	496	40	2	1903	2392	20961291	20961786	0.0	656.0
R=29.C#LINE/L1-outcast	chr_005	95.262	401	17	2	2948	3347	9674723	9675122	4.949999999999999e-180	634.0
R=29.C#LINE/L1-outcast	chr_005	83.954	698	71	26	31	719	10979547	10980212	6.4e-179	630.0
R=29.C#LINE/L1-outcast	chr_005	86.074	596	66	7	2499	3079	20355402	20355995	8.28e-178	627.0
R=29.C#LINE/L1-outcast	chr_005	96.648	358	12	0	2470	2827	15582980	15582623	2.34e-168	595.0
R=29.C#LINE/L1-outcast	chr_005	90.108	465	29	9	400	864	13356599	13356152	3.91e-166	588.0
R=29.C#LINE/L1-outcast	chr_005	96.078	357	13	1	1	356	15908816	15909172	6.5400000000000005e-164	580.0
R=29.C#LINE/L1-outcast	chr_005	87.4	500	61	2	2846	3345	13538114	13537617	3.04e-162	575.0
R=29.C#LINE/L1-outcast	chr_005	85.505	545	70	4	2661	3197	538284	538827	2.37e-158	562.0
R=29.C#LINE/L1-outcast	chr_005	84.507	568	82	3	1757	2320	11583176	11582611	1.1000000000000001e-156	556.0
R=29.C#LINE/L1-outcast	chr_005	96.262	321	11	1	4	323	11223883	11224203	3.11e-147	525.0
R=29.C#LINE/L1-outcast	chr_005	80.987	689	86	28	2664	3346	26972637	26971988	1.13e-141	507.0
R=29.C#LINE/L1-outcast	chr_005	81.463	615	106	7	15	623	12389202	12389814	6.77e-139	497.0
R=29.C#LINE/L1-outcast	chr_005	90.23	348	33	1	3001	3347	2745237	2745584	1.49e-125	453.0
R=29.C#LINE/L1-outcast	chr_005	82.227	512	65	8	2770	3256	14206674	14206164	1.5099999999999998e-115	420.0
R=29.C#LINE/L1-outcast	chr_005	82.927	451	60	9	2836	3272	15634919	15634472	1.18e-106	390.0
R=29.C#LINE/L1-outcast	chr_005	89.474	304	30	1	2489	2790	15006534	15006837	1.9799999999999998e-104	383.0
R=29.C#LINE/L1-outcast	chr_005	95.781	237	9	1	3	238	13356839	13356603	7.119999999999999e-104	381.0
R=29.C#LINE/L1-outcast	chr_005	99.507	203	1	0	2642	2844	14178179	14177977	1.54e-100	370.0
R=29.C#LINE/L1-outcast	chr_005	87.048	332	30	8	1	329	12400891	12400570	2.58e-98	363.0
R=29.C#LINE/L1-outcast	chr_005	83.493	418	37	4	2932	3347	6536365	6535978	9.27e-98	361.0
R=29.C#LINE/L1-outcast	chr_005	85.294	340	44	5	2977	3311	4607340	4607678	2.6e-93	346.0
R=29.C#LINE/L1-outcast	chr_005	96.585	205	7	0	2826	3030	14177156	14176952	3.36e-92	342.0
R=29.C#LINE/L1-outcast	chr_005	86.913	298	35	4	1898	2194	14032350	14032056	7.269999999999999e-89	331.0
R=29.C#LINE/L1-outcast	chr_005	85.374	294	33	6	2210	2498	15653012	15653300	2.65e-78	296.0
R=29.C#LINE/L1-outcast	chr_005	89.956	229	22	1	3066	3294	7937560	7937787	9.54e-78	294.0
R=29.C#LINE/L1-outcast	chr_005	97.661	171	4	0	196	366	10826372	10826202	9.54e-78	294.0
R=29.C#LINE/L1-outcast	chr_005	84.642	293	39	6	2830	3121	12426693	12426406	4.44e-76	289.0
R=29.C#LINE/L1-outcast	chr_005	80.829	386	52	8	1181	1565	11583544	11583180	2.07e-74	283.0
R=29.C#LINE/L1-outcast	chr_005	98.137	161	3	0	3186	3346	15582121	15581961	7.43e-74	281.0
R=29.C#LINE/L1-outcast	chr_005	98.658	149	2	0	3196	3344	10185266	10185118	7.479999999999999e-69	265.0
R=29.C#LINE/L1-outcast	chr_005	86.561	253	18	8	3099	3342	21065454	21065209	7.479999999999999e-69	265.0
R=29.C#LINE/L1-outcast	chr_005	92.571	175	13	0	2093	2267	16553129	16553303	5.82e-65	252.0
R=29.C#LINE/L1-outcast	chr_005	88.095	210	21	2	2978	3186	24297372	24297578	2.71e-63	246.0
R=29.C#LINE/L1-outcast	chr_005	82.23	287	38	8	2925	3201	11581294	11581011	5.86e-60	235.0
R=29.C#LINE/L1-outcast	chr_005	89.56	182	16	2	3104	3285	2576156	2575978	9.81e-58	228.0
R=29.C#LINE/L1-outcast	chr_005	93.197	147	5	2	3200	3342	24262454	24262599	9.88e-53	211.0
R=29.C#LINE/L1-outcast	chr_005	91.724	145	12	0	1	145	2561092	2560948	5.95e-50	202.0
R=29.C#LINE/L1-outcast	chr_005	100.0	106	0	0	3242	3347	18563053	18562948	2.7699999999999996e-48	196.0
R=29.C#LINE/L1-outcast	chr_005	99.029	103	1	0	3240	3342	19276782	19276680	5.99e-45	185.0
R=29.C#LINE/L1-outcast	chr_005	97.115	104	3	0	3244	3347	14743168	14743065	3.61e-42	176.0
R=29.C#LINE/L1-outcast	chr_005	97.03	101	2	1	3244	3344	14743271	14743172	6.03e-40	169.0
R=29.C#LINE/L1-outcast	chr_005	90.551	127	12	0	2217	2343	15006397	15006523	6.03e-40	169.0
R=29.C#LINE/L1-outcast	chr_005	96.739	92	3	0	3256	3347	16397607	16397698	1.6900000000000002e-35	154.0
R=29.C#LINE/L1-outcast	chr_005	86.614	127	16	1	1645	1770	10980451	10980577	4.73e-31	139.0
R=3022#unclass/unclass	chr_005	100.0	77	0	0	1	77	19650556	19650480	5.95e-34	143.0
R=3022#unclass/unclass	chr_003	98.701	77	1	0	1	77	12124023	12123947	2.7700000000000004e-32	137.0
R=3022#unclass/unclass	chr_003	96.104	77	3	0	1	77	11666230	11666154	5.99e-29	126.0
R=3022#unclass/unclass	chr_003	94.805	77	4	0	1	77	12607194	12607270	2.79e-27	121.0
R=3022#unclass/unclass	chr_004	97.403	77	2	0	1	77	16351730	16351654	1.29e-30	132.0
R=3022#unclass/unclass	chr_002	90.909	77	7	0	1	77	20907808	20907732	2.81e-22	104.0
R=3057#unclass/unclass	chr_004	100.0	98	0	0	1	98	21566365	21566462	1.73e-45	182.0
R=3057#unclass/unclass	chr_001	100.0	98	0	0	1	98	474473	474570	1.73e-45	182.0
R=3057#unclass/unclass	chr_003	98.98	98	1	0	1	98	14234684	14234587	8.04e-44	176.0
R=3093#unclass/unclass	chr_001	96.377	138	5	0	1	138	35033218	35033081	3.37e-59	228.0
R=3093#unclass/unclass	chr_001	95.652	138	6	0	1	138	34989910	34989773	1.57e-57	222.0
R=3093#unclass/unclass	chr_005	93.478	138	9	0	1	138	17197100	17197237	1.58e-52	206.0
R=3093#unclass/unclass	chr_003	92.754	138	9	1	1	138	10562839	10562975	2.64e-50	198.0
R=3093#unclass/unclass	chr_003	88.889	144	10	2	1	138	12468291	12468148	1.5999999999999998e-42	172.0
R=310.chkTE#unclass/unclass	chr_005	91.892	111	9	0	62	172	9927571	9927681	2.08e-37	156.0
R=310.chkTE#unclass/unclass	chr_005	83.929	168	21	4	10	172	10595763	10595929	2.08e-37	156.0
R=310.chkTE#unclass/unclass	chr_004	91.892	111	9	0	62	172	19037795	19037685	2.08e-37	156.0
R=310.chkTE#unclass/unclass	chr_004	83.133	166	19	6	10	172	12173445	12173604	1.6200000000000002e-33	143.0
R=310.chkTE#unclass/unclass	chr_004	83.019	159	19	5	19	172	4725178	4725023	7.54e-32	137.0
R=310.chkTE#unclass/unclass	chr_004	92.391	92	6	1	82	172	134593	134502	1.2600000000000001e-29	130.0
R=310.chkTE#unclass/unclass	chr_004	81.707	164	21	9	10	172	12004035	12004190	4.5400000000000004e-29	128.0
R=310.chkTE#unclass/unclass	chr_004	93.103	58	4	0	115	172	20777634	20777691	2.77e-16	86.1
R=310.chkTE#unclass/unclass	chr_002	91.892	111	9	0	62	172	16371342	16371452	2.08e-37	156.0
R=310.chkTE#unclass/unclass	chr_002	82.857	175	16	6	10	172	11012104	11011932	4.4999999999999996e-34	145.0
R=310.chkTE#unclass/unclass	chr_002	91.589	107	5	2	70	172	11119947	11120053	4.4999999999999996e-34	145.0
R=310.chkTE#unclass/unclass	chr_002	83.019	159	21	3	19	172	11650723	11650880	2.1000000000000002e-32	139.0
R=310.chkTE#unclass/unclass	chr_002	95.238	84	3	1	89	172	17296979	17297061	3.51e-30	132.0
R=310.chkTE#unclass/unclass	chr_002	80.588	170	21	7	10	172	11563720	11563884	7.590000000000001e-27	121.0
R=310.chkTE#unclass/unclass	chr_001	84.138	145	16	5	31	172	20253945	20253805	9.75e-31	134.0
R=310.chkTE#unclass/unclass	chr_001	83.108	148	14	9	25	172	20232983	20232847	5.87e-28	124.0
R=310.chkTE#unclass/unclass	chr_001	82.353	136	18	5	41	172	20937759	20937626	1.2699999999999999e-24	113.0
R=310.chkTE#unclass/unclass	chr_001	79.739	153	25	4	22	172	18047506	18047358	2.12e-22	106.0
R=3127#unclass/unclass	chr_004	98.148	162	3	0	1	162	13591902	13591741	8.59e-76	283.0
R=3127#unclass/unclass	chr_004	98.148	162	3	0	1	162	13612703	13612542	8.59e-76	283.0
R=3127#unclass/unclass	chr_004	91.617	167	9	3	1	162	13621647	13621481	1.47e-58	226.0
R=3127#unclass/unclass	chr_004	88.889	162	15	3	3	162	13573830	13573670	1.15e-49	196.0
R=3141#unclass/unclass	chr_002	97.561	123	3	0	1	123	23685873	23685751	2.9499999999999995e-54	211.0
R=3141#unclass/unclass	chr_002	97.436	117	3	0	7	123	23703175	23703059	6.38e-51	200.0
R=3141#unclass/unclass	chr_002	94.309	123	7	0	1	123	23741905	23741783	1.38e-47	189.0
R=3174#unclass/unclass	chr_005	96.226	53	2	0	1	53	13188383	13188435	1.57e-17	87.9
R=3185#unclass/unclass	chr_004	98.246	57	1	0	1	57	23727246	23727190	2.29e-21	100.0
R=3259#DNA/Merlin	chr_003	98.75	80	1	0	1	80	14582469	14582390	6.28e-34	143.0
R=3259#DNA/Merlin	chr_003	98.75	80	1	0	1	80	18944324	18944245	6.28e-34	143.0
R=3259#DNA/Merlin	chr_004	95.0	80	4	0	1	80	15874627	15874548	6.32e-29	126.0
R=3259#DNA/Merlin	chr_002	93.75	80	5	0	1	80	13349062	13349141	2.9400000000000004e-27	121.0
R=3336#unclass/unclass	chr_004	100.0	100	0	0	1	100	2111372	2111471	1.37e-46	185.0
R=3336#unclass/unclass	chr_004	100.0	100	0	0	1	100	11904038	11904137	1.37e-46	185.0
R=3336#unclass/unclass	chr_004	95.918	98	4	0	3	100	12658097	12658000	8.31e-39	159.0
R=3336#unclass/unclass	chr_001	100.0	100	0	0	1	100	35988828	35988927	1.37e-46	185.0
R=3343#unclass/unclass	chr_005	100.0	55	0	0	1	55	23741664	23741718	5.98e-22	102.0
R=3343#unclass/unclass	chr_005	100.0	55	0	0	1	55	23768118	23768172	5.98e-22	102.0
R=3343#unclass/unclass	chr_005	100.0	55	0	0	1	55	23781631	23781685	5.98e-22	102.0
R=3390#unclass/unclass	chr_004	100.0	53	0	0	1	53	23025931	23025879	7.26e-21	99.0
R=3390#unclass/unclass	chr_003	100.0	53	0	0	1	53	26485712	26485660	7.26e-21	99.0
R=3390#unclass/unclass	chr_002	100.0	53	0	0	1	53	12143927	12143875	7.26e-21	99.0
R=3417#unclass/unclass	chr_005	100.0	55	0	0	1	55	19638024	19638078	5.98e-22	102.0
R=3417#unclass/unclass	chr_005	100.0	55	0	0	1	55	19682654	19682708	5.98e-22	102.0
R=3417#unclass/unclass	chr_005	100.0	55	0	0	1	55	19703838	19703892	5.98e-22	102.0
R=3471#unclass/unclass	chr_005	100.0	51	0	0	1	51	21092912	21092962	8.76e-20	95.3
R=3471#unclass/unclass	chr_005	100.0	51	0	0	1	51	21094091	21094141	8.76e-20	95.3
R=3471#unclass/unclass	chr_005	100.0	51	0	0	1	51	21122159	21122209	8.76e-20	95.3
R=559#unclass/unclass	chr_005	100.0	174	0	0	1	174	14813146	14812973	1.96e-87	322.0
R=559#unclass/unclass	chr_005	99.425	174	1	0	1	174	1142689	1142862	9.140000000000001e-86	316.0
R=559#unclass/unclass	chr_005	99.415	171	1	0	1	171	14812690	14812860	4.25e-84	311.0
R=559#unclass/unclass	chr_005	99.401	167	1	0	1	167	5962299	5962465	7.12e-82	303.0
R=559#unclass/unclass	chr_005	99.291	141	1	0	1	141	5962706	5962566	2.02e-67	255.0
R=559#unclass/unclass	chr_005	91.429	175	13	2	1	174	18333581	18333408	2.04e-62	239.0
R=559#unclass/unclass	chr_005	89.143	175	18	1	1	174	1495465	1495291	9.540000000000001e-56	217.0
R=559#unclass/unclass	chr_005	80.226	177	28	6	1	174	23195944	23195772	1.6499999999999999e-28	126.0
R=559#unclass/unclass	chr_004	100.0	174	0	0	1	174	15600509	15600682	1.96e-87	322.0
R=559#unclass/unclass	chr_004	100.0	174	0	0	1	174	19814327	19814154	1.96e-87	322.0
R=559#unclass/unclass	chr_004	99.419	172	1	0	1	172	15600969	15600798	1.18e-84	313.0
R=559#unclass/unclass	chr_004	88.0	175	20	1	1	174	10136625	10136799	2.0599999999999997e-52	206.0
R=559#unclass/unclass	chr_004	81.714	175	29	3	1	174	11735511	11735683	1.64e-33	143.0
R=559#unclass/unclass	chr_003	100.0	174	0	0	1	174	264759	264932	1.96e-87	322.0
R=559#unclass/unclass	chr_003	99.425	174	1	0	1	174	265236	265063	9.140000000000001e-86	316.0
R=559#unclass/unclass	chr_003	99.425	174	1	0	1	174	31480365	31480538	9.140000000000001e-86	316.0
R=559#unclass/unclass	chr_003	100.0	167	0	0	1	167	14636527	14636361	1.5299999999999999e-83	309.0
R=559#unclass/unclass	chr_002	100.0	174	0	0	1	174	9921432	9921605	1.96e-87	322.0
R=559#unclass/unclass	chr_002	99.425	174	1	0	1	174	13766882	13766709	9.140000000000001e-86	316.0
R=559#unclass/unclass	chr_002	99.408	169	1	0	1	169	9921889	9921721	5.5e-83	307.0
R=559#unclass/unclass	chr_002	99.401	167	1	0	1	167	22327814	22327980	7.12e-82	303.0
R=559#unclass/unclass	chr_002	100.0	155	0	0	1	155	22328235	22328081	7.17e-77	287.0
R=559#unclass/unclass	chr_002	100.0	69	0	0	1	69	9471427	9471359	4.6000000000000004e-29	128.0
R=559#unclass/unclass	chr_001	100.0	174	0	0	1	174	21474018	21473845	1.96e-87	322.0
R=559#unclass/unclass	chr_001	100.0	174	0	0	1	174	32940282	32940455	1.96e-87	322.0
R=559#unclass/unclass	chr_001	100.0	172	0	0	1	172	21473119	21473290	2.5400000000000002e-86	318.0
R=559#unclass/unclass	chr_001	99.425	174	1	0	1	174	3457773	3457600	9.140000000000001e-86	316.0
R=559#unclass/unclass	chr_001	87.429	175	21	1	1	174	15992799	15992973	9.6e-51	200.0
R=559#unclass/unclass	chr_001	100.0	97	0	0	1	97	3457368	3457464	1.25e-44	180.0
R=559#unclass/unclass	chr_001	100.0	77	0	0	1	77	20580987	20580911	1.64e-33	143.0
R=60.chkTE#unclass/unclass	chr_004	91.115	574	36	8	1	559	17751177	17750604	0.0	763.0
R=60.chkTE#unclass/unclass	chr_004	91.25	560	41	5	1	559	2137918	2138470	0.0	756.0
R=60.chkTE#unclass/unclass	chr_004	90.553	561	35	8	1	559	20666208	20666752	0.0	726.0
