qseqid	sseqid	pid	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Normalized_Score
R=12.TIR.TSD.C#DNA/MITE	chr_004	96.774	62	2	0	2	63	29328421	29328482	3.4900000000000005e-21	104.0	1.7
R=12.TIR.TSD.C#DNA/MITE	chr_001	95.455	396	14	1	2	397	16147528	16147919	4.66e-179	628.0	1.61
R=12.TIR.TSD.C#DNA/MITE	chr_002	92.409	685	26	12	22	698	2943756	2944422	0.0	953.0	1.43
R=12.TIR.TSD.C#DNA/MITE	chr_004	93.871	310	15	1	4	309	3160314	3160623	1.3900000000000001e-129	464.0	1.5
R=12.TIR.TSD.C#DNA/MITE	chr_003	95.522	67	2	1	2	68	11874645	11874710	9.71e-22	106.0	1.63
R=1200#unclass/unclass	chr_004	94.898	98	4	1	1	98	14433195	14433291	5.24e-36	152.0	1.58
R=1200#unclass/unclass	chr_003	94.845	97	5	0	52	148	22732681	22732777	5.24e-36	152.0	1.58
R=1200#unclass/unclass	chr_004	91.525	118	7	3	195	311	14433291	14433406	3.13e-38	159.0	1.38
R=1200#unclass/unclass	chr_002	98.714	311	4	0	1	311	11165064	11165374	1.23e-156	553.0	1.78
R=121#unclass/unclass	chr_002	95.468	684	31	0	5	688	14908654	14909337	0.0	1092.0	1.6
R=121#unclass/unclass	chr_005	92.619	691	38	6	1	686	18448494	18449176	0.0	981.0	1.44
R=121#unclass/unclass	chr_003	91.837	98	4	2	16	109	18263986	18264083	4.39e-30	134.0	1.38
R=121#unclass/unclass	chr_001	93.353	677	40	5	13	688	35258601	35259273	0.0	996.0	1.48
R=121#unclass/unclass	chr_004	92.386	197	15	0	492	688	610100	610296	1.4799999999999999e-74	281.0	1.43
R=121#unclass/unclass	chr_003	89.796	196	9	5	1	188	12376951	12377143	2.51e-62	241.0	1.26
R=121#unclass/unclass	chr_001	90.226	399	38	1	290	688	34659444	34659841	2.8799999999999996e-146	520.0	1.31
R=121#unclass/unclass	chr_003	94.752	686	34	1	5	688	11366744	11367429	0.0	1066.0	1.56
R=121#unclass/unclass	chr_003	91.354	694	50	8	1	688	20001466	20002155	0.0	941.0	1.37
R=121#unclass/unclass	chr_001	88.953	688	57	7	13	688	4045839	4046519	0.0	832.0	1.22
R=121#unclass/unclass	chr_003	87.379	309	38	1	134	442	19981365	19981672	3.1e-96	353.0	1.15
R=121#unclass/unclass	chr_005	92.8	125	9	0	564	688	10112097	10112221	1.55e-44	182.0	1.47
R=121#unclass/unclass	chr_001	90.571	403	33	5	287	688	34694119	34694517	4.79e-149	529.0	1.33
R=121#unclass/unclass	chr_004	92.57	646	36	8	49	688	11765384	11766023	0.0	917.0	1.44
R=121#unclass/unclass	chr_001	90.874	515	40	5	178	688	9924129	9924640	0.0	684.0	1.34
R=121#unclass/unclass	chr_002	88.36	189	15	6	1	182	22743814	22744002	3.28e-56	220.0	1.17
R=121#unclass/unclass	chr_001	86.176	680	85	7	12	688	15910277	15910950	0.0	726.0	1.08
R=121#unclass/unclass	chr_002	87.302	693	70	11	1	688	24248725	24249404	0.0	776.0	1.14
R=121#unclass/unclass	chr_002	91.667	696	46	6	1	688	12152920	12153611	0.0	953.0	1.38
R=121#unclass/unclass	chr_003	85.962	691	59	18	1	688	1560743	1561398	0.0	704.0	1.07
R=121#unclass/unclass	chr_002	93.269	520	33	2	10	528	17893079	17893597	0.0	765.0	1.48
R=121#unclass/unclass	chr_002	88.489	695	61	9	1	688	18294995	18295677	0.0	822.0	1.21
R=121#unclass/unclass	chr_002	92.462	199	10	5	1	196	22189236	22189432	5.329999999999999e-74	279.0	1.42
R=121#unclass/unclass	chr_003	89.407	236	14	5	10	235	14028352	14028586	3.18e-76	287.0	1.23
R=121#unclass/unclass	chr_002	86.724	693	74	10	1	688	24216310	24216989	0.0	754.0	1.11
R=121#unclass/unclass	chr_003	89.446	578	53	5	116	688	19962089	19962663	0.0	723.0	1.26
R=121#unclass/unclass	chr_002	93.192	426	25	2	266	688	13469215	13469639	2.14e-177	623.0	1.47
R=121#unclass/unclass	chr_002	89.969	638	53	8	1	629	17384802	17385437	0.0	813.0	1.28
R=121#unclass/unclass	chr_004	91.474	692	50	7	1	688	18285706	18286392	0.0	942.0	1.37
R=121#unclass/unclass	chr_002	88.591	596	49	10	1	586	10182445	10183031	0.0	706.0	1.2
R=121#unclass/unclass	chr_002	95.924	687	24	1	6	688	6907491	6908177	0.0	1110.0	1.62
R=121#unclass/unclass	chr_001	92.891	422	23	6	1	416	25222819	25223239	2.15e-172	606.0	1.44
R=121#unclass/unclass	chr_004	91.799	695	44	8	1	688	15430389	15431077	0.0	955.0	1.39
R=121#unclass/unclass	chr_004	93.728	574	28	7	1	572	9407674	9408241	0.0	854.0	1.51
R=121#unclass/unclass	chr_003	92.913	381	26	1	216	596	19586221	19586600	2.84e-156	553.0	1.46
R=121#unclass/unclass	chr_002	89.58	691	64	7	1	688	14194741	14195426	0.0	870.0	1.27
R=121#unclass/unclass	chr_004	90.972	288	26	0	401	688	13846750	13847037	8.49e-107	388.0	1.35
R=121#unclass/unclass	chr_002	86.916	428	42	6	261	688	22743960	22744373	1.06e-130	468.0	1.13
R=121#unclass/unclass	chr_002	95.614	684	30	0	5	688	9415535	9416218	0.0	1098.0	1.61
R=1212#unclass/unclass	chr_002	98.889	90	0	1	339	428	7334319	7334407	4.3999999999999996e-38	159.0	1.81
R=1212#unclass/unclass	chr_001	92.593	162	7	3	145	301	831750	831911	1.19e-58	228.0	1.42
R=1212#unclass/unclass	chr_004	93.651	378	20	4	51	428	10132408	10132781	2.87e-159	562.0	1.51
R=1212#unclass/unclass	chr_001	91.961	311	21	4	1	309	15997307	15997615	2.35e-120	433.0	1.41
R=1212#unclass/unclass	chr_002	95.093	428	19	2	1	428	155560	155985	0.0	673.0	1.58
R=1212#unclass/unclass	chr_005	91.803	366	28	2	64	428	9317694	9318058	3.7900000000000002e-143	508.0	1.4
R=1213#unclass/unclass	chr_005	90.476	63	6	0	1	63	17430389	17430451	4.13e-16	84.2	1.36
R=1214#unclass/unclass	chr_001	90.909	99	8	1	1	99	16771023	16771120	1.79e-30	132.0	1.36
R=1214#unclass/unclass	chr_002	91.919	99	8	0	1	99	18116775	18116873	1.07e-32	139.0	1.42
R=1221#unclass/unclass	chr_002	89.947	189	19	0	1	189	13677260	13677448	5.26e-64	244.0	1.3
R=1224#unclass/unclass	chr_004	98.529	68	1	0	1	68	15612083	15612150	2.32e-27	121.0	1.81
R=1227#unclass/unclass	chr_005	96.875	160	5	0	1	160	19908534	19908693	2.37e-71	268.0	1.69
R=1227#unclass/unclass	chr_003	95.625	160	7	0	1	160	15431606	15431765	5.129999999999999e-68	257.0	1.62
R=1227#unclass/unclass	chr_002	95.0	160	8	0	1	160	15744816	15744975	2.39e-66	252.0	1.58
R=1227#unclass/unclass	chr_005	92.683	123	7	2	1	122	11756794	11756915	1.4800000000000002e-43	176.0	1.45
R=1227#unclass/unclass	chr_001	94.872	78	3	1	83	160	16249757	16249833	7.020000000000001e-27	121.0	1.59
R=1227#unclass/unclass	chr_004	91.358	162	12	2	1	160	18162640	18162801	6.73e-57	220.0	1.37
R=1234#unclass/unclass	chr_002	94.907	216	7	1	1	216	752123	752334	3.23e-91	335.0	1.59
R=1234#unclass/unclass	chr_001	98.148	216	4	0	1	216	23392451	23392666	5.2999999999999996e-104	377.0	1.75
R=1234#unclass/unclass	chr_003	96.774	217	6	1	1	216	17166684	17166900	5.34e-99	361.0	1.67
R=1234#unclass/unclass	chr_004	96.759	216	6	1	1	216	1154974	1155188	1.92e-98	359.0	1.68
R=1234#unclass/unclass	chr_001	97.685	216	5	0	1	216	158932	159147	2.47e-102	372.0	1.73
R=1238#unclass/unclass	chr_001	94.595	148	8	0	1	148	25428058	25428205	1.02e-59	230.0	1.56
R=1238#unclass/unclass	chr_005	95.27	148	7	0	1	148	10520968	10521115	2.1899999999999998e-61	235.0	1.6
R=1247.H#DNA/hAT-Ac	chr_004	99.179	1584	12	1	1	1584	14235976	14237558	0.0	2852.0	1.8
R=1251#unclass/unclass	chr_002	99.174	121	1	0	4	124	13119442	13119562	1.7800000000000002e-56	219.0	1.82
R=1251#unclass/unclass	chr_004	98.374	123	2	0	2	124	12189014	12189136	6.400000000000001e-56	217.0	1.78
R=1251#unclass/unclass	chr_003	93.043	115	8	0	10	124	18915689	18915803	1.82e-41	169.0	1.48
R=1251#unclass/unclass	chr_005	97.753	89	2	0	1	89	10229564	10229652	5.090000000000001e-37	154.0	1.75
R=1251#unclass/unclass	chr_002	99.194	124	1	0	1	124	12140656	12140779	3.82e-58	224.0	1.82
R=1251#unclass/unclass	chr_002	95.968	124	5	0	1	124	13870899	13871022	1.79e-51	202.0	1.64
R=1252#unclass/unclass	chr_005	96.296	81	3	0	1	81	13820119	13820199	3.9100000000000004e-31	134.0	1.68
R=1252#unclass/unclass	chr_005	93.827	81	4	1	1	81	14199967	14200046	3.0500000000000003e-27	121.0	1.53
R=1252#unclass/unclass	chr_004	97.561	82	2	0	1	82	17124525	17124606	2.34e-33	141.0	1.74
R=1252#unclass/unclass	chr_002	95.122	82	4	0	1	82	10719342	10719423	5.06e-30	130.0	1.6
R=1252#unclass/unclass	chr_005	97.561	82	2	0	1	82	12491424	12491505	2.34e-33	141.0	1.74
R=1254#unclass/unclass	chr_002	100.0	81	0	0	1	81	17030493	17030573	3.82e-36	150.0	1.88
R=1254#unclass/unclass	chr_005	100.0	81	0	0	1	81	15034374	15034454	3.82e-36	150.0	1.88
R=1255#unclass/unclass	chr_001	100.0	54	0	0	1	54	32487135	32487188	2.08e-21	100.0	1.89
R=1255#unclass/unclass	chr_004	97.959	49	0	1	1	49	20595195	20595242	2.1e-16	84.2	1.79
R=1256#DNA/TcMar	chr_002	98.403	313	4	1	1	312	20513149	20513461	1.59e-155	549.0	1.76
R=1256#DNA/TcMar	chr_004	100.0	229	0	0	1	229	3036508	3036736	1.01e-117	424.0	1.86
R=1256#DNA/TcMar	chr_004	100.0	181	0	0	1	181	16634485	16634665	4.86e-91	335.0	1.86
R=1263#unclass/unclass	chr_001	100.0	154	0	0	1	154	12900479	12900632	2.25e-76	285.0	1.86
R=1263#unclass/unclass	chr_003	100.0	154	0	0	1	154	11687441	11687594	2.25e-76	285.0	1.86
R=1263#unclass/unclass	chr_003	100.0	154	0	0	1	154	29776524	29776677	2.25e-76	285.0	1.86
R=1269#unclass/unclass	chr_001	93.701	127	8	0	1	127	20512988	20513114	4e-48	191.0	1.52
R=1269#unclass/unclass	chr_001	96.063	127	5	0	1	127	20442301	20442427	3.97e-53	207.0	1.64
R=1269#unclass/unclass	chr_001	92.913	127	9	0	1	127	20480320	20480446	1.86e-46	185.0	1.47
R=1273.chkTE#DNA/Maverick-Tlr	chr_001	95.963	322	13	0	1	322	15658445	15658766	1e-147	523.0	1.63
R=1273.chkTE#DNA/Maverick-Tlr	chr_002	93.478	322	13	3	1	322	7334986	7335299	3.6700000000000006e-132	472.0	1.51
R=1273.chkTE#DNA/Maverick-Tlr	chr_004	97.351	302	5	3	7	308	18263786	18264084	7.79e-144	510.0	1.71
R=1273.chkTE#DNA/Maverick-Tlr	chr_005	96.273	322	12	0	1	322	9318637	9318958	2.1499999999999997e-149	529.0	1.65
R=1277#unclass/unclass	chr_001	95.455	88	4	0	1	88	15996266	15996353	2.54e-33	141.0	1.62
R=1278#unclass/unclass	chr_001	96.429	84	3	0	1	84	34927557	34927640	8.84e-33	139.0	1.67
R=1278#unclass/unclass	chr_004	97.59	83	2	0	3	85	21638953	21639035	6.8299999999999995e-34	143.0	1.74
R=1278#unclass/unclass	chr_004	95.714	70	3	0	2	71	13169107	13169176	5.3599999999999995e-25	113.0	1.64
R=1278#unclass/unclass	chr_003	96.471	85	3	0	1	85	14838688	14838772	2.4600000000000002e-33	141.0	1.68
R=128#nonTE/Low_complexity	chr_004	95.798	119	4	1	1	119	10268656	10268773	1.16e-47	191.0	1.63
R=128#nonTE/Low_complexity	chr_004	88.333	120	3	5	1	120	17971972	17972080	1.98e-30	134.0	1.24
R=128#nonTE/Low_complexity	chr_004	90.96	177	9	4	1	170	13709215	13709391	6.81e-60	231.0	1.31
R=128#nonTE/Low_complexity	chr_002	89.796	196	15	2	1	196	10688456	10688646	2.43e-64	246.0	1.29
R=128#nonTE/Low_complexity	chr_001	88.725	204	18	3	1	203	18976707	18976906	8.75e-64	244.0	1.23
R=128#nonTE/Low_complexity	chr_002	96.748	123	4	0	1	123	10087023	10087145	4.13e-52	206.0	1.69
R=128#nonTE/Low_complexity	chr_004	88.406	207	18	3	1	203	17978193	17978397	8.75e-64	244.0	1.2
R=128#nonTE/Low_complexity	chr_004	90.64	203	14	2	1	203	27096212	27096409	6.72e-70	265.0	1.35
R=128#nonTE/Low_complexity	chr_005	85.0	320	43	5	1	317	20220751	20221068	1.41e-86	320.0	1.01
R=128#nonTE/Low_complexity	chr_005	95.2	125	2	1	1	121	17226641	17226765	8.94e-49	195.0	1.57
R=128#nonTE/Low_complexity	chr_004	86.857	175	18	2	1	170	13576379	13576553	1.16e-47	191.0	1.1
R=128#nonTE/Low_complexity	chr_002	98.425	127	2	0	1	127	10876064	10876190	1.14e-57	224.0	1.78
R=128#nonTE/Low_complexity	chr_001	90.816	196	12	5	1	192	21699726	21699919	1.1199999999999999e-67	257.0	1.33
R=128#nonTE/Low_complexity	chr_003	87.923	207	12	7	1	203	3914987	3915184	6.81e-60	231.0	1.17
R=128#nonTE/Low_complexity	chr_003	89.447	199	15	3	1	195	13221328	13221524	2.43e-64	246.0	1.26
R=128#nonTE/Low_complexity	chr_003	94.156	154	4	2	1	154	29567612	29567760	2.4500000000000003e-59	230.0	1.55
R=1283.chkTE#unclass/unclass	chr_001	98.585	212	2	1	1	211	16201272	16201483	7.61e-103	374.0	1.77
R=1283.chkTE#unclass/unclass	chr_003	100.0	237	0	0	1	237	13868759	13868995	2.66e-122	438.0	1.86
R=1286#unclass/unclass	chr_005	90.909	66	6	0	1	66	13547542	13547607	6.26e-18	89.8	1.38
R=1286#unclass/unclass	chr_001	98.485	66	1	0	1	66	19094135	19094200	2.87e-26	117.0	1.8
R=1286#unclass/unclass	chr_001	98.485	66	1	0	1	66	19092332	19092397	2.87e-26	117.0	1.8
R=1286#unclass/unclass	chr_001	98.438	64	1	0	3	66	19181978	19182041	3.71e-25	113.0	1.79
R=1293#unclass/unclass	chr_004	100.0	80	0	0	1	80	916941	917020	1.3500000000000001e-35	148.0	1.87
R=1293#unclass/unclass	chr_002	100.0	80	0	0	1	80	19640091	19640170	1.3500000000000001e-35	148.0	1.87
R=1293#unclass/unclass	chr_003	100.0	80	0	0	1	80	31116159	31116238	1.3500000000000001e-35	148.0	1.87
R=1294#unclass/unclass	chr_001	96.503	286	10	0	1	286	210621	210906	8.98e-133	473.0	1.66
R=1294#unclass/unclass	chr_004	95.775	284	10	2	1	283	31604175	31604457	9.04e-128	457.0	1.62
R=1294#unclass/unclass	chr_002	95.122	287	11	2	1	286	13657575	13657859	1.51e-125	449.0	1.58
R=1294#unclass/unclass	chr_003	94.792	288	13	1	1	286	13460254	13460541	5.44e-125	448.0	1.56
R=1297#DNA/TcMar	chr_002	97.952	293	4	2	1	292	4736212	4736503	9.06e-143	507.0	1.74
R=1297#DNA/TcMar	chr_003	100.0	60	0	0	233	292	16143421	16143480	8.3e-24	111.0	1.88
R=1297#DNA/TcMar	chr_002	97.321	112	1	1	181	292	11989302	11989411	3.7300000000000004e-47	189.0	1.73
R=1297#DNA/TcMar	chr_002	99.658	292	1	0	1	292	10809742	10810033	4.15e-151	534.0	1.84
R=1297#DNA/TcMar	chr_004	98.288	292	4	1	1	292	13874573	13874863	7.000000000000001e-144	510.0	1.76
R=13.2ends#nonTE/Simple_repeat	chr_003	89.72	214	14	2	1	206	13555058	13555271	3.25e-70	267.0	1.25
R=13.2ends#nonTE/Simple_repeat	chr_004	91.971	137	10	1	1	136	13942690	13942826	2.0100000000000002e-47	191.0	1.4
R=13.2ends#nonTE/Simple_repeat	chr_002	87.324	142	6	6	1	130	11855640	11855781	9.5e-36	152.0	1.08
R=13.2ends#nonTE/Simple_repeat	chr_002	86.9	229	15	7	1	216	14923258	14923484	5.48e-63	243.0	1.08
R=13.2ends#nonTE/Simple_repeat	chr_003	86.996	223	22	4	1	218	19407496	19407716	1.52e-63	244.0	1.11
R=13.2ends#nonTE/Simple_repeat	chr_001	92.0	150	12	0	1	150	33044771	33044920	1.55e-53	211.0	1.42
R=13.2ends#nonTE/Simple_repeat	chr_004	98.718	78	1	0	1	78	16228152	16228229	7.4e-32	139.0	1.81
R=13.2ends#nonTE/Simple_repeat	chr_003	91.469	211	14	1	1	207	17696561	17696771	2.5e-76	287.0	1.37
R=13.2ends#nonTE/Simple_repeat	chr_003	96.875	64	2	0	1	64	13309301	13309364	2.0900000000000002e-22	108.0	1.71
R=13.2ends#nonTE/Simple_repeat	chr_001	94.805	77	4	0	1	77	4044492	4044568	2.68e-26	121.0	1.59
R=13.2ends#nonTE/Simple_repeat	chr_002	94.737	76	2	2	1	74	25056729	25056804	3.47e-25	117.0	1.56
R=130#unclass/unclass	chr_005	93.993	283	15	2	3	285	24899757	24900037	7.06e-119	427.0	1.52
R=130#unclass/unclass	chr_003	92.0	75	4	2	112	184	21111672	21111746	1.35e-21	104.0	1.41
R=130#unclass/unclass	chr_003	87.143	280	12	10	6	285	18744537	18744792	2.08e-79	296.0	1.16
R=130#unclass/unclass	chr_002	92.58	283	20	1	3	285	17881454	17881735	3.31e-112	405.0	1.44
R=130#unclass/unclass	chr_001	89.085	284	23	6	6	285	20775812	20776091	2.03e-94	346.0	1.24
R=130#unclass/unclass	chr_004	90.756	119	6	4	3	121	23116011	23116124	1.3200000000000001e-36	154.0	1.36
R=130#unclass/unclass	chr_005	96.875	64	2	0	222	285	19698032	19698095	1.04e-22	108.0	1.71
R=130#unclass/unclass	chr_005	87.745	204	23	2	83	285	14494093	14494295	1.2799999999999999e-61	237.0	1.17
R=130#unclass/unclass	chr_003	90.244	287	24	2	3	285	25775630	25775916	3.36e-102	372.0	1.3
R=130#unclass/unclass	chr_005	85.766	274	26	7	3	273	10358720	10358983	7.529999999999999e-74	278.0	1.06
R=130#unclass/unclass	chr_005	92.281	285	17	3	3	285	12263240	12263521	1.5400000000000003e-110	399.0	1.42
R=130#unclass/unclass	chr_004	94.512	164	9	0	118	281	23119789	23119952	1.27e-66	254.0	1.56
R=130#unclass/unclass	chr_004	97.087	206	6	0	80	285	15813901	15814106	5.66e-95	348.0	1.7
R=130#unclass/unclass	chr_002	91.197	284	17	7	6	285	18245313	18245592	2.0099999999999997e-104	379.0	1.36
R=130#unclass/unclass	chr_004	92.308	65	2	2	224	285	1763947	1764011	3.79e-17	89.8	1.4
R=130#unclass/unclass	chr_004	92.308	286	18	3	3	285	1763470	1763754	1.19e-111	403.0	1.42
R=130#unclass/unclass	chr_003	92.226	283	18	3	3	285	16068970	16069248	5.54e-110	398.0	1.43
R=130#unclass/unclass	chr_001	90.106	283	25	3	3	285	14784138	14784417	5.62e-100	364.0	1.3
R=130#unclass/unclass	chr_005	92.606	284	19	2	3	285	20606815	20607097	9.2e-113	407.0	1.44
R=130#unclass/unclass	chr_004	92.58	283	19	2	3	285	18370536	18370816	3.31e-112	405.0	1.45
R=130#unclass/unclass	chr_001	93.75	64	4	0	117	180	10561865	10561928	2.26e-19	97.1	1.54
R=130#unclass/unclass	chr_001	92.857	280	10	6	6	285	17131369	17131638	5.54e-110	398.0	1.48
R=130#unclass/unclass	chr_001	92.614	176	6	3	110	285	844471	844639	2.12e-64	246.0	1.46
R=130#unclass/unclass	chr_001	95.631	206	9	0	80	285	36281536	36281741	5.7e-90	331.0	1.61
R=130#unclass/unclass	chr_002	91.93	285	20	3	2	285	15708798	15709080	1.9900000000000002e-109	396.0	1.4
R=130#unclass/unclass	chr_001	85.66	265	20	7	30	285	21055478	21055733	2.1099999999999998e-69	263.0	1.03
R=130#unclass/unclass	chr_003	91.085	258	16	2	28	285	16518290	16518540	2.63e-93	342.0	1.37
R=130#unclass/unclass	chr_002	94.014	284	14	3	2	285	13140948	13141228	7.06e-119	427.0	1.52
R=130#unclass/unclass	chr_002	89.691	291	22	5	3	285	10667878	10668168	5.62e-100	364.0	1.26
R=130#unclass/unclass	chr_001	86.364	88	11	1	198	285	14750581	14750667	8.14e-19	95.3	1.11
R=130#unclass/unclass	chr_002	93.972	282	16	1	4	285	23980243	23980523	2.54e-118	425.0	1.52
R=130#unclass/unclass	chr_001	88.316	291	25	5	3	285	14806394	14806683	9.459999999999999e-93	340.0	1.18
R=130#unclass/unclass	chr_003	91.986	287	18	2	3	285	15360852	15361137	5.54e-110	398.0	1.4
R=130#unclass/unclass	chr_004	90.452	199	15	4	89	285	15511792	15511988	2.73e-68	259.0	1.32
R=130#unclass/unclass	chr_005	87.226	274	21	6	16	285	969087	969350	1.61e-80	300.0	1.14
R=1306#DNA/TcMar	chr_005	99.34	303	2	0	1	303	10660525	10660827	1.54e-155	549.0	1.82
R=1306#DNA/TcMar	chr_002	99.01	303	2	1	1	303	2242815	2243116	2.58e-153	542.0	1.8
R=1306#DNA/TcMar	chr_004	99.333	150	1	0	1	150	13972198	13972347	3.7400000000000004e-72	272.0	1.83
R=1306#DNA/TcMar	chr_004	99.31	145	1	0	159	303	13972448	13972592	2.2499999999999998e-69	263.0	1.83
R=1306#DNA/TcMar	chr_003	98.35	303	5	0	1	303	1994139	1994441	1.56e-150	532.0	1.76
R=1306#DNA/TcMar	chr_003	97.69	303	5	1	1	303	19216562	19216862	1.2099999999999999e-146	520.0	1.73
R=1325#unclass/unclass	chr_005	98.214	56	1	0	1	56	3534526	3534581	7.980000000000001e-21	99.0	1.8
R=1332#unclass/unclass	chr_005	94.0	100	2	1	1	96	14343674	14343773	1.71e-35	148.0	1.49
R=1332#unclass/unclass	chr_003	96.907	97	2	1	1	96	23795602	23795698	2.19e-39	161.0	1.68
R=1332#unclass/unclass	chr_001	97.917	96	2	0	1	96	20707709	20707804	4.71e-41	167.0	1.76
R=1332#unclass/unclass	chr_001	98.925	93	1	0	1	93	15204737	15204829	4.71e-41	167.0	1.82
R=1334#unclass/unclass	chr_002	93.631	157	10	0	1	157	11871400	11871556	2.35e-61	235.0	1.51
R=1334#unclass/unclass	chr_005	89.172	157	17	0	1	157	14009435	14009591	1.11e-49	196.0	1.26
R=1334#unclass/unclass	chr_001	95.541	157	7	0	1	157	15591934	15592090	2.33e-66	252.0	1.62
R=1334#unclass/unclass	chr_001	94.268	157	9	0	1	157	15588790	15588946	5.05e-63	241.0	1.54
R=1338#unclass/unclass	chr_005	98.802	167	2	0	1	167	10064155	10064321	3.18e-80	298.0	1.8
R=1338#unclass/unclass	chr_003	99.259	135	1	0	33	167	15924654	15924788	4.2e-64	244.0	1.82
R=1338#unclass/unclass	chr_004	99.398	166	1	0	2	167	3389653	3389818	2.46e-81	302.0	1.83
R=1338#unclass/unclass	chr_005	98.802	167	2	0	1	167	13959028	13959194	3.18e-80	298.0	1.8
R=1339#unclass/unclass	chr_005	99.306	144	1	0	1	144	13618310	13618453	3.4999999999999996e-69	261.0	1.83
R=1339#unclass/unclass	chr_004	100.0	144	0	0	1	144	12335959	12336102	7.520000000000001e-71	267.0	1.87
R=1340#unclass/unclass	chr_005	93.243	148	6	3	1	148	22102068	22102211	2.8499999999999997e-55	215.0	1.5
R=1341#DNA/MuDR	chr_003	91.837	147	11	1	67	213	25792059	25792204	9.37e-52	204.0	1.41
R=1341#DNA/MuDR	chr_003	97.653	213	5	0	1	213	6204264	6204476	1.1300000000000001e-100	366.0	1.73
R=1342#DNA/Maverick-Tlr	chr_004	93.651	126	7	1	1	126	10237815	10237939	5.120000000000001e-47	187.0	1.51
R=1342#DNA/Maverick-Tlr	chr_002	92.481	133	3	3	1	126	11089324	11089456	6.62e-46	183.0	1.39
R=1342#DNA/Maverick-Tlr	chr_003	92.063	126	9	1	1	126	22322204	22322328	1.11e-43	176.0	1.42
R=1347#unclass/unclass	chr_003	93.377	302	12	2	1	294	16304724	16305025	9.39e-123	440.0	1.46
R=1347#unclass/unclass	chr_002	92.808	292	17	2	1	292	24897996	24898283	1.22e-116	420.0	1.46
R=1347#unclass/unclass	chr_005	93.567	171	8	1	1	168	13475146	13475316	4.72e-66	252.0	1.48
R=1347#unclass/unclass	chr_003	92.953	298	12	3	1	294	14029853	14030145	2.63e-118	425.0	1.46
R=1348#DNA/TcMar	chr_002	93.596	203	9	2	29	231	9969687	9969885	1.9000000000000002e-80	300.0	1.52
R=1348#DNA/TcMar	chr_001	95.495	333	14	1	1	333	21504155	21504486	6.2e-150	531.0	1.6
R=135.chkTE#unclass/unclass	chr_005	87.437	199	11	9	245	434	17173318	17173511	3.8099999999999996e-55	217.0	1.12
R=135.chkTE#unclass/unclass	chr_001	89.65	628	51	9	1	621	21920969	21921589	0.0	787.0	1.27
R=135.chkTE#unclass/unclass	chr_002	88.382	241	26	2	382	621	22400806	22401045	7.96e-77	289.0	1.21
R=135.chkTE#unclass/unclass	chr_001	87.879	627	56	12	1	621	20630966	20631578	0.0	719.0	1.17
R=135.chkTE#unclass/unclass	chr_002	85.459	447	35	12	178	620	17065131	17065551	7.47e-122	438.0	1.04
R=135.chkTE#unclass/unclass	chr_002	86.284	627	56	15	1	611	8961266	8961878	0.0	654.0	1.07
R=135.chkTE#unclass/unclass	chr_005	88.761	436	30	13	1	426	18567122	18567548	3.35e-145	516.0	1.21
R=135.chkTE#unclass/unclass	chr_001	91.02	245	20	2	367	611	13353198	13353440	4.69e-89	329.0	1.36
R=135.chkTE#unclass/unclass	chr_004	85.25	400	39	12	67	464	14175451	14175832	1.6399999999999999e-108	394.0	1.03
R=135.chkTE#unclass/unclass	chr_004	87.719	627	55	16	1	621	20234154	20234764	0.0	712.0	1.17
R=135.chkTE#unclass/unclass	chr_005	85.851	629	56	21	1	613	13408818	13409429	0.0	638.0	1.04
R=135.chkTE#unclass/unclass	chr_001	85.529	539	50	18	1	528	35691149	35691670	7.159999999999999e-152	538.0	1.03
R=135.chkTE#unclass/unclass	chr_001	93.864	440	21	2	176	611	2062317	2062754	0.0	658.0	1.51
R=135.chkTE#unclass/unclass	chr_005	94.828	232	12	0	385	616	20225782	20226013	4.62e-99	363.0	1.57
R=1357#unclass/unclass	chr_005	95.312	64	3	0	1	64	18812345	18812408	7.67e-22	102.0	1.62
R=1357#unclass/unclass	chr_005	98.438	64	1	0	1	64	12170119	12170182	3.54e-25	113.0	1.79
R=1361#unclass/unclass	chr_003	98.148	54	1	0	1	54	21903230	21903283	9.7e-20	95.3	1.8
R=1361#unclass/unclass	chr_005	98.148	54	1	0	1	54	24973454	24973507	9.7e-20	95.3	1.8
R=1361#unclass/unclass	chr_005	96.296	54	2	0	1	54	10574463	10574516	4.51e-18	89.8	1.69
R=1361#unclass/unclass	chr_005	96.296	54	2	0	1	54	11178986	11179039	4.51e-18	89.8	1.69
R=1361#unclass/unclass	chr_001	100.0	54	0	0	1	54	22906359	22906412	2.08e-21	100.0	1.89
R=1361#unclass/unclass	chr_004	98.148	54	1	0	1	54	16446436	16446489	9.7e-20	95.3	1.8
R=1361#unclass/unclass	chr_001	94.444	54	3	0	1	54	21117710	21117763	2.1e-16	84.2	1.59
R=1362#unclass/unclass	chr_002	97.849	93	2	0	1	93	14254326	14254418	2.1e-39	161.0	1.75
R=1362#unclass/unclass	chr_003	96.774	93	3	0	1	93	13578900	13578992	9.76e-38	156.0	1.7
R=1362#unclass/unclass	chr_001	94.624	93	5	0	1	93	16349808	16349900	2.11e-34	145.0	1.58
R=1363.chkTE#unclass/unclass	chr_003	96.1	359	10	2	1	359	16671889	16672243	1.83e-165	582.0	1.64
